order_line_id,order_id,date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,b2b,fulfilled_by,amount_missing,promotion_recorded,zero_qty,zero_amount,repeated_order_sku,status_group,customer_type,year,month_number,month_name,year_month,day_name,is_weekend
77972,404-5704950-6876315,2022-05-08,Shipped,Amazon,Amazon.in,Expedited,SET290,SET290-KR-DPT-M,Set,M,B09B5922WD,Shipped,1,INR,792.0,BHILAI,CHHATTISGARH,490025,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
60184,408-6516950-4909969,2022-05-23,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0244,J0244-SKD-L,Set,L,B0925WM8Z6,Shipped,1,INR,0.0,ALLAHABAD,UTTAR PRADESH,211002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM,Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42,Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU,Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW,Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",False,Easy Ship,False,True,False,True,False,Delivered,B2C,2022,5,May,2022-05,Monday,False
21649,171-2048405-0985145,2022-04-17,Cancelled,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XXL,Kurta,XXL,B07H7DZXJ5,Cancelled,0,INR,,CHENNAI,TAMIL NADU,600075,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Sunday,True
124504,171-7510072-2442721,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Shipped,1,INR,635.0,AHMEDABAD,GUJARAT,382424,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Saturday,True
32671,171-4255852-0009923,2022-04-11,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XS,Kurta,XS,B09HMCTDFZ,Shipped,1,INR,517.0,KOLKATA,WEST BENGAL,700046,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Monday,False
103037,403-9836963-7169900,2022-06-19,Shipped,Amazon,Amazon.in,Expedited,SET038,SET038-KR-PP-XXL,Set,XXL,B07SQC8DGP,Shipped,1,INR,550.0,PRODDATUR,ANDHRA PRADESH,516360,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Sunday,True
73261,171-3381584-9140361,2022-05-12,Shipped,Amazon,Amazon.in,Expedited,JNE3638,JNE3638-KR-S,Kurta,S,B09813LPYX,Shipped,1,INR,517.0,ERNAKULAM,KERALA,683594,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Thursday,False
37289,404-9629780-2639505,2022-04-08,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Unknown,0,INR,,NADIM TIRUVURU,ANDHRA PRADESH,521235,IN,No Promotion Recorded,False,Easy Ship,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Friday,False
13229,403-2683969-1182740,2022-04-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788.0,AMBALA,HARYANA,133001,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
30720,405-7457952-1411503,2022-04-12,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXXL,Set,3XL,B09NQ51MPV,Shipped,1,INR,635.0,BENGALURU,KARNATAKA,560062,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Tuesday,False
45064,171-4022088-3100368,2022-04-03,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Cancelled,0,INR,,PATNA,BIHAR,800020,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Sunday,True
85798,405-3133083-1045922,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,AN202,AN202-ORANGE-S,Bottom,S,B091GP4R8Y,Shipped,1,INR,310.0,BENGALURU,KARNATAKA,560064,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Tuesday,False
37062,407-9194697-5709113,2022-04-08,Shipped,Amazon,Amazon.in,Expedited,J0090,J0090-TP-XXXL,Top,3XL,B092D2R7PS,Shipped,1,INR,563.0,BENGALURU,KARNATAKA,560034,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
128717,403-9257788-5644343,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,MEN5027,MEN5027-KR-L,Kurta,L,B08YYRKNC7,Unshipped,1,INR,625.0,HYDERABAD,TELANGANA,500049,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,6,June,2022-06,Wednesday,False
46956,402-5746065-1476357,2022-04-02,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-L,Kurta,L,B08BFLKNGJ,Shipped,1,INR,469.0,JHARSUGUDA,ODISHA,768204,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
76176,171-4503627-5322752,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,NW036,NW036-ST-SR-M,Set,M,B09M74PCGS,Shipped,1,INR,539.0,BENGALURU,KARNATAKA,560036,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Monday,False
74057,404-2033439-5408332,2022-05-11,Shipped,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-S,Kurta,S,B099NPFTLF,Shipped,1,INR,459.0,RAJKOT,GUJARAT,360004,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Wednesday,False
23687,404-9684920-3603512,2022-04-16,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,Kurta,3XL,B0828PD16L,Shipped,1,INR,471.0,MADURAI,TAMIL NADU,625022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
98309,404-7075705-1012317,2022-06-23,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3703,JNE3703-KR-S,Kurta,S,B099FDNFFV,Shipped,1,INR,292.0,ERUMAPPETTY,KERALA,680584,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-7IFG6TWAZNCBQ,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,6,June,2022-06,Thursday,False
36597,408-4979573-3315526,2022-04-08,Cancelled,Amazon,Amazon.in,Expedited,SET377,SET377-KR-NP-XL,Set,XL,B09TZW311V,Cancelled,0,INR,,CHITTOOR,ANDHRA PRADESH,517001,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Friday,False
84596,171-6652158-4729168,2022-05-04,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Shipped,1,INR,597.0,UDAIPUR,RAJASTHAN,313001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Wednesday,False
19086,408-1610688-3925143,2022-04-19,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BL025,BL025-74BLACK-B,Blouse,Free,B0786227MX,Shipped,1,INR,383.0,HYDERABAD,TELANGANA,500043,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Tuesday,False
40607,404-7228823-1112336,2022-04-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-XXL,Western Dress,XXL,B0982ZBG32,Shipped,1,INR,413.0,SONIPAT,HARYANA,131001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-275LMAQ3T5REI,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
90717,403-9981850-0805132,2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-L,Kurta,L,B082W8354V,Shipped,1,INR,435.0,THARANGAMBADI,TAMIL NADU,609313,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
63326,407-7164673-0129169,2022-05-20,Shipped,Amazon,Amazon.in,Expedited,J0337,J0337-TP-L,Top,L,B0986XXLG6,Shipped,1,INR,545.0,MUMBAI,MAHARASHTRA,400102,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Friday,False
67377,405-0832622-9230701,2022-05-17,Shipped,Amazon,Amazon.in,Expedited,JNE3756,JNE3756-KR-L,Kurta,L,B099FBZ9WF,Shipped,1,INR,487.0,COIMBATORE,TAMIL NADU,641037,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Tuesday,False
127941,408-6121987-3708335,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,1319.0,NAVI MUMBAI,MAHARASHTRA,400706,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Wednesday,False
69724,406-9221650-7069129,2022-05-15,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XXXL,Kurta,3XL,B08YZ2W99X,Shipped,1,INR,709.0,GURUGRAM,HARYANA,122002,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
14150,171-4189697-7604323,2022-04-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-M,Set,M,B08YN44FZJ,Shipped,1,INR,824.0,VISAKHAPATNAM,ANDHRA PRADESH,530018,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
39591,402-6744291-9809135,2022-04-06,Shipped,Amazon,Amazon.in,Expedited,SET073,SET073-KR-SHA-M,Set,M,B07V6ZF279,Shipped,1,INR,824.0,JALANDHAR,PUNJAB,144001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Wednesday,False
110851,171-6615882-2300351,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Unknown,0,INR,700.0,BENGALURU,KARNATAKA,560100,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,6,June,2022-06,Monday,False
126551,407-2736510-5938713,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,JNE3697,JNE3697-KR-S,Kurta,S,B09812G7DK,Shipped,1,INR,486.0,NASHIK,MAHARASHTRA,422003,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Thursday,False
62247,407-6716124-1489167,2022-05-21,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XL,Kurta,XL,B08YZ19332,Shipped,1,INR,709.0,PUNE,MAHARASHTRA,411045,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Saturday,True
2320,171-8863915-6445930,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3605,JNE3605-KR-S,Kurta,S,B08N45SRK6,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560045,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Friday,False
17407,406-6687995-2912331,2022-04-20,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-XXL,Kurta,XXL,B099NMS4LL,Shipped,1,INR,406.0,JAMMU,JAMMU AND KASHMIR,180013,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Wednesday,False
33397,408-1677368-4413126,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXL,Kurta,XXL,B08RP3TP66,Shipped,1,INR,352.0,MUMBAI,MAHARASHTRA,400093,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Sunday,True
69989,404-7347935-5751551,2022-05-15,Cancelled,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-L,Set,L,B09RP8WLNY,Unknown,0,INR,,BENGALURU,KARNATAKA,560103,IN,No Promotion Recorded,False,Easy Ship,True,False,True,False,False,Cancelled,B2C,2022,5,May,2022-05,Sunday,True
41540,405-9316127-3545168,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Shipped,1,INR,1133.0,HYDERABAD,TELANGANA,502032,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Tuesday,False
40471,408-5408688-0902711,2022-04-06,Shipped,Amazon,Amazon.in,Expedited,JNE3549,JNE3549-KR-M,Kurta,M,B08MX9PQ6C,Shipped,1,INR,0.0,BENGALURU,KARNATAKA,560102,IN,No Promotion Recorded,False,Amazon,False,False,False,True,False,Shipped / In Process,B2C,2022,4,April,2022-04,Wednesday,False
95700,405-6817894-6067517,2022-06-25,Pending,Amazon,Amazon.in,Expedited,SET392,SET392-KR-NP-M,Set,M,B09RKFDT7Q,Unshipped,1,INR,799.0,SAMBA,JAMMU AND KASHMIR,184121,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Pending,B2C,2022,6,June,2022-06,Saturday,True
31278,405-1351179-9048303,2022-04-12,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788.0,NANDED WAGHALA,MAHARASHTRA,431602,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Tuesday,False
121242,406-8748986-0177105,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3636,JNE3636-KR-S,Kurta,S,B09812HST7,Shipped,1,INR,459.0,CHENNAI,TAMIL NADU,600015,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Monday,False
94163,404-6454804-1715514,2022-06-27,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,Kurta,M,B07H7FZD32,Shipped,1,INR,529.0,HYDERABAD,TELANGANA,500049,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Monday,False
93635,402-8977955-9410731,2022-06-27,Cancelled,Merchant,Amazon.in,Standard,SET444,SET444-KR-SH-M,Set,M,B0B3N9G26S,Unknown,0,INR,,GHAZIABAD,UTTAR PRADESH,201002,IN,No Promotion Recorded,False,Easy Ship,True,False,True,False,False,Cancelled,B2C,2022,6,June,2022-06,Monday,False
2517,405-6285833-2479528,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XL,Set,XL,B09K3DQZ66,Shipped,1,INR,692.0,LUCKNOW,UTTAR PRADESH,226010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
99146,403-5052758-1365968,2022-06-22,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,Kurta,M,B082W84Q2J,Shipped,1,INR,435.0,SIVAGANGA,TAMIL NADU,630502,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Wednesday,False
63803,404-7778749-8704309,2022-05-20,Shipped,Amazon,Amazon.in,Expedited,JNE3579,JNE3579-KR-XXXL,Kurta,3XL,B08QGJTZQS,Shipped,1,INR,301.0,HYDERABAD,TELANGANA,500090,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Friday,False
1571,408-4091370-4293113,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET405,SET405-KR-NP-XS,Set,XS,B09QJ399Q3,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560024,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Friday,False
